date,sol_close,lite_close,eth_close,doge_close,btc_close,bnb_close,ada_close
2021-09-20 0:00,132.77,157.2,2977.28,0.2086,43015.62,364.1,2.079
2021-09-19 0:00,152.76,175.6,3328.62,0.2331,47241.75,408.6,2.283
2021-09-18 0:00,169.22,181.4,3435.64,0.2413,48292.74,410.7,2.371
2021-09-17 0:00,147.58,180,3399.81,0.2401,47299.98,406.6,2.35
2021-09-16 0:00,152.29,185.2,3567.98,0.2418,47737.82,424.3,2.417
2021-09-15 0:00,158.79,189,3613.55,0.2476,48121.41,431.3,2.505
2021-09-14 0:00,158.88,183.1,3434.37,0.2406,47111.52,414.3,2.396
2021-09-13 0:00,169.53,179.4,3285.35,0.2358,44940.73,399.1,2.402
2021-09-12 0:00,174.29,183,3404.21,0.2502,46025.24,416.3,2.581
2021-09-11 0:00,179.04,178.6,3267.21,0.241,45173.69,405.1,2.638
2021-09-10 0:00,179.6,174.1,3208.86,0.2397,44850.91,401.4,2.383
2021-09-09 0:00,187.9,180.5,3424.93,0.2525,46395.14,421.3,2.518
2021-09-08 0:00,191.02,179.7,3499,0.2567,46048.31,415,2.47
2021-09-07 0:00,173.46,178.5,3434.57,0.2552,46863.73,418.7,2.514
2021-09-06 0:00,164.22,219.4,3926.77,0.309,52663.9,496.1,2.833
2021-09-05 0:00,142,232.2,3950.29,0.3143,51756.88,504.8,2.91
2021-09-04 0:00,138.88,211.9,3885.52,0.2992,49915.64,497.7,2.83
2021-09-03 0:00,146.4,212.9,3938.11,0.2961,49999.14,488.5,2.966
2021-09-02 0:00,128.23,183.3,3785.82,0.2947,49246.64,483.7,2.96
2021-09-01 0:00,110.71,180.9,3826.82,0.2943,48810.52,489.4,2.869
2021-08-31 0:00,108.27,171.5,3429.2,0.2781,47100.89,463.9,2.767
2021-08-30 0:00,110.25,167.3,3229.64,0.272,46982.91,460.3,2.734
2021-08-29 0:00,94.23,174.3,3223.47,0.2809,48767.83,479.7,2.851
2021-08-28 0:00,96.22,175.6,3244.48,0.286,48895.35,486.2,2.847
2021-08-27 0:00,87.98,176.2,3273.45,0.2944,49069.9,494.5,2.946
2021-08-26 0:00,74.92,167.7,3093.2,0.2684,46843.87,478.1,2.528
2021-08-25 0:00,71.973,177.75,3226.87,0.29255,48973.32,503.19,2.739
2021-08-24 0:00,70.527,173.42,3170.62,0.28864,47674.01,471.62,2.7187
2021-08-23 0:00,75.623,187.01,3321.28,0.31783,49488.85,499.06,2.9152
2021-08-22 0:00,72.775,185.91,3238,0.31467,49239.22,448.68,2.7049
2021-08-21 0:00,73.801,179.63,3223.43,0.31662,48821.87,448.74,2.4341
2021-08-20 0:00,78.643,183.59,3284.82,0.32733,49322.47,454.93,2.4557
2021-08-19 0:00,72.764,175.59,3184.12,0.31778,46760.62,431.27,2.4411
2021-08-18 0:00,72.663,166.65,3014.55,0.3032,44705.29,396.15,2.1043
2021-08-17 0:00,64.123,168.61,3011.72,0.29933,44695.95,401.8,1.9239
2021-08-16 0:00,62.016,177.93,3146.53,0.31956,45901.29,415.72,2.0714
2021-08-15 0:00,53.531,184.6,3307.09,0.33984,46973.82,414.05,2.1667
2021-08-14 0:00,44.14,182.76,3263.16,0.29402,47068.51,408.67,2.1878
2021-08-13 0:00,44.83,183.31,3322.32,0.28667,47800,410.76,2.1386
2021-08-12 0:00,41.102,165.38,3045.96,0.26401,44399,385.66,1.8324
2021-08-11 0:00,41.621,170.6,3160.5,0.26445,45511,390.96,1.7934
2021-08-10 0:00,40.64,165.38,3141.66,0.25732,45584.99,371.92,1.678
2021-08-09 0:00,38.646,166.31,3160.52,0.25609,46253.4,354.32,1.4745
2021-08-08 0:00,37.65,149.69,3011.85,0.23996,43794.37,341.79,1.4255
2021-08-07 0:00,39.469,155.92,3160.31,0.26189,44572.54,356.18,1.4727
2021-08-06 0:00,39.525,147.95,2891.58,0.20482,42836.87,342.39,1.4025
2021-08-05 0:00,37.353,143.53,2826.99,0.20095,40862.46,337.91,1.3859
2021-08-04 0:00,35.76,142.57,2724.78,0.20153,39723.18,334.77,1.3765
2021-08-03 0:00,34.105,138.49,2509.04,0.19626,38207.05,323.43,1.3696
2021-08-02 0:00,33.167,141.35,2606.93,0.20327,39147.82,330.55,1.3083
2021-08-01 0:00,34.165,140.31,2555.69,0.20424,39845.44,332.59,1.3142
2021-07-31 0:00,36.744,144.37,2531.05,0.20765,41461.83,332.38,1.3193
2021-07-30 0:00,32.354,145.51,2461.81,0.20873,42206.37,322.58,1.3108
2021-07-29 0:00,31.235,141.44,2382.92,0.20502,40016.48,317.03,1.2856
2021-07-28 0:00,27.875,140.42,2300.9,0.20574,40019.56,313.8,1.2875
2021-07-27 0:00,28.103,134.74,2299.49,0.20585,39457.87,313.48,1.2799
2021-07-26 0:00,28.184,131.06,2228.08,0.20362,37237.6,304,1.2551
2021-07-25 0:00,28.248,127.68,2189.79,0.19793,35381.02,302.56,1.2284
2021-07-24 0:00,28.616,125.99,2184.75,0.19688,34258.14,301.56,1.2327
2021-07-23 0:00,28.516,124.24,2124.25,0.19489,33634.09,299.27,1.2077
2021-07-22 0:00,27.699,120.67,2024.56,0.19123,32287.83,293.36,1.1856
2021-07-21 0:00,26.7,117.74,1995.5,0.19046,32144.51,293.26,1.1711
2021-07-20 0:00,23.474,107.29,1786.03,0.17047,29790.35,264.44,1.0539
2021-07-19 0:00,24.509,113.13,1818.73,0.17362,30839.65,280.54,1.1225
2021-07-18 0:00,26.673,119.17,1891.64,0.18157,31778.56,302.1,1.1813
2021-07-17 0:00,26.802,119.95,1899.59,0.18734,31520.07,300.52,1.1721
2021-07-16 0:00,26.271,120.65,1876.26,0.17202,31383.87,302.88,1.1708
2021-07-15 0:00,28.545,125.86,1919.51,0.18534,31880,316.11,1.2258
2021-07-14 0:00,31.365,131.07,1994.58,0.19761,32820.02,309.4,1.2635
2021-07-13 0:00,29.136,131.44,1940.15,0.19997,32729.77,308.94,1.265
2021-07-12 0:00,30.77,133.38,2031.58,0.20775,33086.63,316.12,1.3126
2021-07-11 0:00,32.182,134.28,2140.45,0.21597,34258.99,322.16,1.3485
2021-07-10 0:00,31.693,133.99,2110.69,0.21375,33502.87,316.12,1.3356
2021-07-09 0:00,33.315,134.58,2146.99,0.21963,33815.81,317.09,1.3504
2021-07-08 0:00,33.142,132.15,2116.33,0.2069,32875.71,310.14,1.327
2021-07-07 0:00,36.673,137.41,2316.57,0.22386,33862.12,327.51,1.404
2021-07-06 0:00,34.226,138.87,2322.5,0.23417,34220.01,319.92,1.4157
2021-07-05 0:00,32.908,137.71,2196.53,0.2311,33690.14,302.02,1.4039
2021-07-04 0:00,34.28,144.95,2322.69,0.24643,35286.51,307.62,1.4615
2021-07-03 0:00,34.498,140.17,2226.99,0.24636,34669.13,298.13,1.4045
2021-07-02 0:00,34,136.85,2154.13,0.24505,33786.55,287.17,1.3946
2021-07-01 0:00,33.271,137.02,2106.41,0.24381,33504.69,287.43,1.3313
2021-06-30 0:00,35.51,144.26,2275.68,0.25391,35045,303.71,1.3853
2021-06-29 0:00,33.97,144.2,2165.33,0.26349,35911.73,300.79,1.373
2021-06-28 0:00,33.001,137.69,2084.41,0.25707,34494.89,290,1.326
2021-06-27 0:00,31.897,132.6,1982.28,0.2645,34700.34,290.87,1.338
2021-06-26 0:00,29.698,126.89,1829.64,0.24583,32283.65,279.65,1.2521
2021-06-25 0:00,28.641,125,1808.82,0.23745,31584.45,280.81,1.2521
2021-06-24 0:00,31.141,134.58,1989.52,0.26377,34663.09,308.62,1.3604
2021-06-23 0:00,30.837,129.1,1968.14,0.23468,33678.07,296.25,1.2512
2021-06-22 0:00,26.958,119.64,1879.28,0.19072,32509.56,262.1,1.1567
2021-06-21 0:00,26.59,124.46,1885.49,0.17873,31608.93,270.76,1.174
2021-06-20 0:00,35.257,154.88,2243.47,0.28054,35600.16,339.08,1.4263
2021-06-19 0:00,35.19,152.49,2164.67,0.28567,35483.72,334.01,1.3839
2021-06-18 0:00,36.82,156.34,2234.09,0.29328,35819.84,337.16,1.4163
2021-06-17 0:00,39.265,167.08,2373.28,0.30619,38092.97,352.85,1.4826
2021-06-16 0:00,39.728,166.57,2367.89,0.30775,38349.01,347.22,1.4851
2021-06-15 0:00,39.536,175.15,2543.54,0.32028,40144.04,366.48,1.5552
2021-06-14 0:00,39.694,179.89,2580.77,0.32767,40516.29,370.19,1.5769
2021-06-13 0:00,38.706,170.85,2509.33,0.32394,39020.57,365.8,1.5566
2021-06-12 0:00,36.476,161.8,2370.74,0.31216,35546.11,343.7,1.4789
2021-06-11 0:00,36.157,162.83,2354.01,0.3187,37331.98,345.75,1.4371
2021-06-10 0:00,41.105,168.16,2471.09,0.32606,36675.72,351.94,1.5328
2021-06-09 0:00,42.032,172.56,2610.18,0.34318,37388.05,375.54,1.6279
2021-06-08 0:00,41.245,160.63,2507.23,0.32586,33380.81,352.5,1.5819
2021-06-07 0:00,38.235,161.95,2592.05,0.33146,33552.79,357.96,1.5659
2021-06-06 0:00,42.205,176.41,2711.92,0.37143,35796.31,393.73,1.6771
2021-06-05 0:00,39.633,172.94,2627.73,0.3713,35513.2,390.08,1.6551
2021-06-04 0:00,37.338,178.44,2689.51,0.37628,36829,390.7,1.7077
2021-06-03 0:00,39.602,193.5,2857.25,0.40078,39246.79,428.48,1.8453
2021-06-02 0:00,33.994,187.14,2706.22,0.42338,37568.68,401.54,1.7534
2021-06-01 0:00,30.938,182.99,2634.57,0.37006,36693.09,362.39,1.7363
2021-05-31 0:00,32.75,187.97,2706.15,0.32557,37253.81,353.33,1.7373
2021-05-30 0:00,28.588,170.51,2385.98,0.30179,35641.27,325.57,1.5751
2021-05-29 0:00,27.388,164.01,2278.74,0.3028,34605.15,305.04,1.4029
2021-05-28 0:00,28.993,177.33,2412.1,0.31128,35663.49,328.82,1.5133
2021-05-27 0:00,33.779,194.32,2742.23,0.33393,38529.98,369.67,1.6552
2021-05-26 0:00,35.42,198.91,2884.94,0.35248,39241.91,379.16,1.7791
2021-05-25 0:00,30.007,183.76,2705.11,0.34578,38324.72,343.18,1.5532
2021-05-24 0:00,31.417,185.32,2648.43,0.36535,38796.29,345.64,1.55
2021-05-23 0:00,24.517,142.39,2096.39,0.3062,34655.25,260.72,1.3139
2021-05-22 0:00,31.225,169.32,2294.87,0.342,37449.73,299.76,1.4629
2021-05-21 0:00,38.921,179.97,2430.98,0.35774,37252.01,326.01,1.5493
2021-05-20 0:00,44.431,210.74,2768.62,0.39736,40526.64,391.17,1.8006
2021-05-19 0:00,34.952,185.93,2438.92,0.32949,36690.09,334.8,1.4663
2021-05-18 0:00,55.95,293.98,3375.07,0.47601,42849.78,507.88,2.0036
2021-05-17 0:00,46.74,281.53,3282.51,0.48789,43538.04,512.07,2.0307
2021-05-16 0:00,46.866,295.89,3582.1,0.51351,46431.5,564.32,2.3002
2021-05-15 0:00,43.53,300.3,3646.68,0.50849,46762.99,563.41,2.1744
2021-05-14 0:00,42.741,326.23,4075.01,0.55993,49841.45,602.61,2.0069
2021-05-13 0:00,41.052,317.95,3717.91,0.48959,49670.97,571.1,1.9296
2021-05-12 0:00,43.484,310.4,3823.21,0.39081,49631.32,594.65,1.5694
2021-05-11 0:00,44.624,377.6,4173.45,0.49374,56670.02,671.91,1.7632
2021-05-10 0:00,42.8909,358.89,3945.88,0.450736,55816.14,631.1,1.6423
2021-05-09 0:00,44.3591,387.8,3923.95,0.570961,58240.84,661.74,1.7663
2021-05-08 0:00,45.7022,347.1,3910.26,0.637855,58862.05,646.1,1.6211
2021-05-07 0:00,43.2345,344.89,3479.53,0.691522,57314.75,624.3,1.653
2021-05-06 0:00,43.5641,354.67,3489.73,0.581771,56393.68,633.99,1.6491
2021-05-05 0:00,45.0381,356.04,3524.26,0.654868,57436.11,651.1,1.4798
2021-05-04 0:00,42.6551,305.23,3239.01,0.53873,53200.01,609.3,1.2698
2021-05-03 0:00,46.0232,294.87,3431.04,0.441713,57169.39,676.15,1.3622
2021-05-02 0:00,46.9593,268.88,2949.56,0.374584,56578.21,621.78,1.3267
2021-05-01 0:00,49.7035,276.78,2944.77,0.391209,57800.37,620,1.3516
2021-04-30 0:00,42.8771,271.13,2772.42,0.337754,57694.27,622.65,1.3532
2021-04-29 0:00,42.4925,255.31,2757.04,0.305181,53555,599.7,1.3063
2021-04-28 0:00,44.8884,258.51,2748.24,0.323484,54846.22,562.78,1.3379
2021-04-27 0:00,43.2296,259.77,2666.13,0.272527,55011.97,568.78,1.3063
2021-04-26 0:00,43.9698,247.42,2532.6,0.271959,54001.39,535.33,1.2375
2021-04-25 0:00,47.3823,223.88,2320.49,0.251418,49066.77,505,1.0913
2021-04-24 0:00,40.8663,224.75,2213.35,0.270031,50047.84,496.992,1.10287
2021-04-23 0:00,37.3702,241.31,2367.39,0.249846,51125.14,526.5357,1.15866
2021-04-22 0:00,38.9341,252.5,2397.94,0.260918,51690.96,505.2411,1.144
2021-04-21 0:00,32.6637,257.69,2357.06,0.305983,53787.63,543.6327,1.20358
2021-04-20 0:00,31.7022,260.68,2330.03,0.317516,56425,586.3635,1.26689
2021-04-19 0:00,31.5856,261.38,2161.12,0.409251,55633.14,504.0322,1.1945
2021-04-18 0:00,32.3492,273.36,2235.64,0.322905,56150.01,481.4367,1.27693
2021-04-17 0:00,24.8423,300.86,2317.6,0.282716,60006.66,514.6861,1.36802
2021-04-16 0:00,25.3449,308.43,2422.67,0.365462,61334.8,508.2743,1.40989
2021-04-15 0:00,27.7857,285.63,2514.04,0.181654,63159.98,541.8824,1.4782
2021-04-14 0:00,26.4194,278.86,2432.6,0.121712,62959.53,550.0182,1.45092
2021-04-13 0:00,27.5083,267.59,2299.19,0.094752,63575,551.6442,1.41246
2021-04-12 0:00,28.585,244.42,2137.69,0.070802,59860,596.7104,1.31431
2021-04-11 0:00,27.9493,252.31,2151.36,0.074548,60002.43,525.9275,1.26355
2021-04-10 0:00,26.8349,256.34,2133.49,0.06379,59769.13,471.2975,1.21747
2021-04-09 0:00,27.6623,221.12,2066.87,0.0617,58142.54,453.9937,1.20201
2021-04-08 0:00,26.9589,226.11,2080.46,0.06188,58077.52,418.7048,1.21926
2021-04-07 0:00,26.5699,219.05,1963.47,0.058838,55953.45,375.5538,1.17359
2021-04-06 0:00,25.0987,237.04,2112.21,0.06445,57991.15,403.3648,1.252
2021-04-05 0:00,23.018,221.48,2107.38,0.060085,59129.99,368.0263,1.2118
2021-04-04 0:00,23.7879,202.21,2075.69,0.057457,58202.01,348.8617,1.18206
2021-04-03 0:00,22.4904,195.23,2008.52,0.055574,57051.94,321.9497,1.16238
2021-04-02 0:00,19.8353,211.46,2133.69,0.057769,58950.01,338.2932,1.18998
2021-04-01 0:00,19.0497,202.86,1968.05,0.062151,58720.44,334.7991,1.18377
2021-03-31 0:00,19.4044,196.7,1919.37,0.053814,58740.55,302.3724,1.19191
2021-03-30 0:00,19.0933,195.74,1840.46,0.054096,58746.57,311.2962,1.21189
2021-03-29 0:00,18.9811,193.73,1816.74,0.054191,57635.47,275.2991,1.20239
2021-03-28 0:00,18.1022,184.24,1687.01,0.053726,55777.63,268.4263,1.18983
2021-03-27 0:00,16.4803,184.06,1712.63,0.054474,55817.14,269.2234,1.17678
2021-03-26 0:00,14.7725,183.45,1698.84,0.053992,55025.59,255.2105,1.2142
2021-03-25 0:00,12.9776,171.53,1585.74,0.051311,51293.78,233.9466,1.0956
2021-03-24 0:00,13.5875,176.05,1581.84,0.051532,52303.65,248.5236,1.06902
2021-03-23 0:00,14.142,185.83,1668.08,0.053431,54340.89,255.4646,1.11639
2021-03-22 0:00,14.7957,185.67,1680.97,0.054912,54083.25,254.7976,1.1015
2021-03-21 0:00,14.3395,195.31,1782.98,0.05758,57351.56,264.6513,1.18561
2021-03-20 0:00,14.1892,200.17,1806.1,0.058961,58102.28,264.3023,1.20046
2021-03-19 0:00,14.1535,199.96,1809.1,0.058323,58030.01,262.935,1.29474
2021-03-18 0:00,14.2183,199.7,1776.08,0.057427,57648.16,261.4816,1.22925
2021-03-17 0:00,14.2288,205.98,1823.58,0.05799,58912.97,269.7896,1.377
2021-03-16 0:00,13.6639,201.6,1805.12,0.058765,56900.75,258.5352,1.24924
2021-03-15 0:00,14.184,200.59,1793.48,0.05708,55605.2,254.5144,1.03103
2021-03-14 0:00,14.4642,213.94,1848.1,0.058168,58968.31,263.238,1.05243
2021-03-13 0:00,15.3216,226.06,1922.35,0.062816,61188.39,276.2822,1.1
2021-03-12 0:00,14.5742,220.84,1766.1,0.055367,57221.72,263.2201,1.03207
2021-03-11 0:00,16.0763,201.36,1825.78,0.056056,57773.16,290.0301,1.1243
2021-03-10 0:00,14.2333,200.29,1795.12,0.055951,55851.59,278.4499,1.13261
2021-03-09 0:00,14.9102,203.81,1870.51,0.058013,54884.5,293.2052,1.1972
2021-03-08 0:00,13.6344,191.85,1833.18,0.063076,52375.17,240.5509,1.11848
2021-03-07 0:00,13.845,190.75,1726.16,0.052056,50971.75,240.11,1.13042
2021-03-06 0:00,13.0512,182.85,1650.35,0.05093,48882.2,226.3814,1.129
2021-03-05 0:00,12.5659,180.23,1528.31,0.04953,48751.71,225.4714,1.15908
2021-03-04 0:00,13.0784,180.67,1539.23,0.049999,48374.09,229.6369,1.11239
2021-03-03 0:00,14.0941,187.64,1567.69,0.050425,50349.37,240.5701,1.21311
2021-03-02 0:00,13.9565,179.08,1486.78,0.050227,48440.65,239.6841,1.2228
2021-03-01 0:00,15.0036,175.89,1569.86,0.050613,49587.03,254.9637,1.29627
2021-02-28 0:00,13.1072,165.22,1419.18,0.048171,45135.66,210.2138,1.31203
2021-02-27 0:00,13.19,171.76,1458.13,0.050115,46106.43,225.3853,1.31402
2021-02-26 0:00,13.5941,170.25,1444.59,0.050426,46276.87,221.717,1.24303
2021-02-25 0:00,13.8484,179.36,1481.75,0.049879,47073.73,234.9146,1.07691
2021-02-24 0:00,17.2227,181.43,1623.39,0.056731,49676.2,254.5056,1.04902
2021-02-23 0:00,15.2413,177.34,1577.89,0.04768,48891,231.3646,0.96197
2021-02-22 0:00,14.3413,208.32,1777.58,0.053657,54087.67,267.5147,1.09703
2021-02-21 0:00,11.0851,227.13,1933.53,0.056063,57408.57,295.2597,1.09894
2021-02-20 0:00,9.9965,226.65,1913,0.054153,55841.19,253,1.11568
2021-02-19 0:00,11.5096,236.5,1955,0.05519,55906,333.111,0.92581
2021-02-18 0:00,8.9956,226.59,1939.61,0.058838,51552.6,195.6,0.91442
2021-02-17 0:00,8.2533,237.49,1849.88,0.049527,52119.71,165.3233,0.89206
2021-02-16 0:00,8.3036,210.26,1781.99,0.053591,49133.45,130.183,0.87
2021-02-15 0:00,8.8695,207.83,1779.25,0.056511,47911.1,130.303,0.86143
2021-02-14 0:00,8.7306,213.49,1800.42,0.062711,48577.79,135.8623,0.84364
2021-02-13 0:00,8.7627,225.76,1814.96,0.066373,47153.69,133.3496,0.91299
2021-02-12 0:00,9.2344,196.69,1840.26,0.069928,47287.6,136.6139,0.92426
2021-02-11 0:00,9.2215,183.62,1785.62,0.069763,47969.51,124.085,0.92796
2021-02-10 0:00,9.1102,181.56,1740.78,0.072645,44807.58,128.9711,0.93966
2021-02-09 0:00,7.8335,181.49,1769.13,0.070186,46420.42,107.3469,0.70562
2021-02-08 0:00,7.8917,167.28,1750.15,0.079054,46374.87,79.8374,0.67638
2021-02-07 0:00,6.7037,150.76,1611.62,0.07803,38795.69,68.3542,0.66109
2021-02-06 0:00,6.1325,155.57,1676.35,0.057716,39186.94,72.8356,0.63444
2021-02-05 0:00,6.7101,155.05,1719.19,0.04683,38290.24,67.7005,0.53917
2021-02-04 0:00,6.4358,145.07,1595.67,0.052782,36936.66,55.9599,0.43934
2021-02-03 0:00,5.7373,155.93,1664.49,0.03736,37618.87,52.12,0.44189
2021-02-02 0:00,5.2529,141.98,1511.87,0.031357,35466.24,51.0071,0.42498
2021-02-01 0:00,4.6234,132,1374.17,0.034835,33526.37,51.4781,0.40876
2021-01-31 0:00,4.2628,129.36,1312.55,0.036885,33092.98,44.3292,0.34475
2021-01-30 0:00,4.2462,133.36,1378.05,0.02799,34262.88,44.7849,0.364
2021-01-29 0:00,3.8409,134.65,1379.5,0.045883,34252.2,42.8618,0.34752
2021-01-28 0:00,3.8139,133.27,1329.69,0.036324,33364.86,42.5254,0.34409
2021-01-27 0:00,3.6727,122.44,1239.03,0.007416,30366.15,40.8826,0.31144
2021-01-26 0:00,4.0447,134.67,1365.97,0.008234,32467.77,41.8396,0.3433
2021-01-25 0:00,3.7044,137.07,1317.88,0.008355,32254.2,41.8347,0.34308
2021-01-24 0:00,3.6369,141.01,1392.51,0.008724,32259.9,41.8263,0.35345
2021-01-23 0:00,3.5094,137.67,1233.6,0.008586,32078,40.9109,0.34583
2021-01-22 0:00,3.3286,137.66,1232.62,0.00852,32945.17,40.8936,0.34867
2021-01-21 0:00,2.9793,129.72,1110.96,0.008148,30850.13,38.6343,0.30785
2021-01-20 0:00,3.7133,149.69,1376.99,0.00907,35468.23,42.6069,0.37532
2021-01-19 0:00,3.6276,151.86,1365.36,0.009048,35891.49,42.5241,0.3672
2021-01-18 0:00,3.7933,151.96,1258.45,0.009197,36631.27,45.3412,0.37123
2021-01-17 0:00,3.8328,142.8,1232.45,0.00912,35828.61,45.8675,0.38081
2021-01-16 0:00,3.4259,143.52,1227.83,0.009245,35994.98,43.142,0.35071
2021-01-15 0:00,3.2464,143.65,1168.53,0.00937,36742.22,40.8668,0.30188
2021-01-14 0:00,3.2949,152.5,1231.62,0.009419,39144.5,41.8723,0.31201
2021-01-13 0:00,3.5291,147.38,1129.89,0.008675,37371.38,40.1114,0.3123
2021-01-12 0:00,3.6276,133.42,1050.16,0.008067,34051.24,38.2541,0.28888
2021-01-11 0:00,3.0988,138.87,1087.01,0.008801,35404.47,38.1674,0.2757
2021-01-10 0:00,3.446,170.07,1254.25,0.009841,38150.02,42.4031,0.30153
2021-01-09 0:00,3.3776,177.26,1276,0.010202,40088.22,43.8479,0.33062
2021-01-08 0:00,3.222,172.19,1216.93,0.009755,40582.81,42.356,0.30389
2021-01-07 0:00,2.3651,169.35,1224.87,0.009767,39432.28,43.5728,0.29928
2021-01-06 0:00,1.8753,168.92,1208.42,0.010468,36769.36,42.2417,0.33309
2021-01-05 0:00,2.1355,158.43,1099.56,0.01,33949.53,41.8219,0.25873
2021-01-04 0:00,2.4832,155.34,1041.43,0.009796,31988.71,41.1333,0.22528
2021-01-03 0:00,2.1767,161.24,978.28,0.009877,33000.05,41.2575,0.20615
2021-01-02 0:00,1.7976,136.96,774.56,0.010542,32178.33,38.2331,0.17742
2021-01-01 0:00,1.8382,126.24,728.91,0.00568,29331.69,37.7762,0.17509
2020-12-31 0:00,1.504,124.21,736.42,0.004678,28923.63,37.3588,0.18134
2020-12-30 0:00,1.5304,130.05,752.17,0.004635,28875.54,38.1558,0.18389
2020-12-29 0:00,1.666,128.8,732,0.004498,27385,39.0667,0.19067
2020-12-28 0:00,1.5169,129.83,730.41,0.004609,27079.41,35.951,0.17627
2020-12-27 0:00,1.3023,127.88,685.11,0.004554,26281.66,33.674,0.15467
2020-12-26 0:00,1.3215,129.61,637.44,0.004519,26493.39,33.6361,0.15839
2020-12-25 0:00,1.4448,127.78,626.82,0.004565,24712.47,33.1996,0.15761
2020-12-24 0:00,1.3638,111.13,612.31,0.004575,23729.2,32.4895,0.15304
2020-12-23 0:00,1.1975,102.45,585.56,0.003755,23232.76,31.1843,0.13635
2020-12-22 0:00,1.4905,114.32,636.45,0.004521,23810.79,33.5151,0.15646
2020-12-21 0:00,1.5347,104.45,607.58,0.004778,22719.71,32.05,0.15278
2020-12-20 0:00,1.5638,114.58,638.18,0.004642,23455.52,34.3148,0.16201
2020-12-19 0:00,1.6683,119.85,658.03,0.00393,23821.61,33.3167,0.16433
2020-12-18 0:00,1.7003,109.34,653.85,0.003866,23107.39,30.9882,0.16502
2020-12-17 0:00,1.6808,101.01,642.7,0.003732,22797.16,30.2255,0.16336
2020-12-16 0:00,1.7869,92.94,637.18,0.003422,21335.52,30.5577,0.16814
2020-12-15 0:00,1.7534,81.32,588.64,0.003206,19426.43,29.5053,0.15381
2020-12-14 0:00,1.5936,82.35,586.29,0.003224,19273.14,30.0338,0.15877
2020-12-13 0:00,1.5636,82.28,590.7,0.00326,19174.99,29.1571,0.15406
2020-12-12 0:00,1.4886,76.67,568.04,0.003153,18808.69,28.1603,0.14438
2020-12-11 0:00,1.4406,72.2,544.43,0.003069,18036.53,27.3419,0.13926
2020-12-10 0:00,1.5686,74.7,558.99,0.003096,18254.63,27.6926,0.14188
2020-12-09 0:00,1.6553,77.41,573.09,0.00315,18541.28,28.1452,0.14796
2020-12-08 0:00,1.6617,76.76,554.94,0.003176,18324.11,27.6705,0.1412
2020-12-07 0:00,1.8299,83.37,591.28,0.003341,19166.9,29.37,0.15401
2020-12-06 0:00,1.8515,83.55,601.54,0.003391,19359.4,29.5026,0.15873
2020-12-05 0:00,1.9776,83.14,596.8,0.003398,19147.66,29.728,0.15993
2020-12-04 0:00,1.8463,79.52,567.24,0.003287,18650.52,29.0231,0.14781
2020-12-03 0:00,2.0989,89,615.85,0.003424,19421.9,30.7065,0.16398
2020-12-02 0:00,2.116,88.9,596.89,0.003363,19204.09,30.2875,0.15845
2020-12-01 0:00,1.9695,85.08,585.26,0.003325,18764.96,30.1996,0.15562
2020-11-30 0:00,1.959,87.65,616.66,0.003568,19695.87,31.4935,0.17204
2020-11-29 0:00,1.9093,78.91,576.3,0.003443,18184.99,30.1045,0.16663
2020-11-28 0:00,1.8821,72.7,537.52,0.003395,17719.85,29.1766,0.16489
2020-11-27 0:00,1.8558,69.15,518.68,0.003278,17139.52,28.4606,0.14178
2020-11-26 0:00,1.9032,71,519.83,0.003254,17149.47,28.2356,0.13843
2020-11-25 0:00,2.2673,81.75,569.5,0.003722,18719.11,31.2953,0.15473
2020-11-24 0:00,2.2894,89.25,604.97,0.004273,19160.01,33.9407,0.16721
2020-11-23 0:00,2.2826,89.03,608.58,0.00369,18368,30.995,0.15445
2020-11-22 0:00,2.1502,82.87,560.03,0.003344,18414.43,30.0226,0.14599
2020-11-21 0:00,2.3991,87.14,552.35,0.003522,18703.8,30.5161,0.13334
2020-11-20 0:00,2.1052,82.53,510.12,0.002998,18655.67,28.9715,0.11828
2020-11-19 0:00,2.0797,81.53,471.25,0.002916,17802.82,28.1387,0.1059
2020-11-18 0:00,2.1166,73.42,478.41,0.002911,17776.12,28.0931,0.10658
2020-11-17 0:00,2.207,76.32,482.15,0.002947,17659.38,28.5552,0.10947
2020-11-16 0:00,2.268,73.84,460.55,0.002897,16713.57,27.9451,0.10387
2020-11-15 0:00,2.0431,62.28,448.08,0.002776,15957,27.6786,0.10046
2020-11-14 0:00,1.92,63.85,460.89,0.002776,16070.45,27.9311,0.10411
2020-11-13 0:00,2.0191,65.96,476.43,0.002817,16320.7,28.1974,0.10629
2020-11-12 0:00,1.9083,60.72,462.39,0.002779,16291.86,27.6874,0.1046
2020-11-11 0:00,2.003,59.27,463.09,0.002757,15684.24,28.016,0.10599
2020-11-10 0:00,2.2652,57.93,450.34,0.002761,15297.21,28.2188,0.1059
2020-11-09 0:00,2.0393,59.23,444.32,0.002674,15328.41,28.0941,0.10561
2020-11-08 0:00,2.1571,61.02,454.3,0.002705,15475.1,28.4101,0.10655
2020-11-07 0:00,2.0283,58.9,435.21,0.002666,14818.3,27.7651,0.10128
2020-11-06 0:00,1.8998,63.2,455.91,0.002759,15579.92,29.0435,0.1091
2020-11-05 0:00,1.4011,58.95,416.69,0.002635,15590.02,27.6875,0.09752
2020-11-04 0:00,1.391,54.67,402.49,0.002541,14144.01,26.96,0.0955
